RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
Row7607;27;Private;Prof-school;15;Never-married;Prof-specialty;Own-child;White;Male;0;0;40;United-States
Row7608;24;Private;HS-grad;9;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;25;United-States
Row7609;46;Self-emp-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1902;45;United-States
Row7610;21;;Some-college;10;Never-married;;Own-child;White;Male;0;0;35;United-States
Row7611;42;Self-emp-not-inc;Masters;14;Never-married;Prof-specialty;Own-child;White;Male;0;0;45;United-States
Row7612;29;Local-gov;Some-college;10;Divorced;Other-service;Unmarried;White;Female;0;0;24;United-States
Row7613;28;Private;Assoc-voc;11;Never-married;Other-service;Not-in-family;Black;Female;0;0;48;United-States
Row7614;44;Self-emp-not-inc;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;54;United-States
Row7615;39;Private;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row7616;42;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row7617;49;Private;10th;6;Divorced;Exec-managerial;Unmarried;White;Female;0;0;40;United-States
Row7618;37;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;Black;Female;0;0;45;United-States
Row7619;65;Private;HS-grad;9;Never-married;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row7620;35;;Some-college;10;Married-civ-spouse;;Husband;Black;Male;0;0;40;Haiti
Row7621;23;Private;Some-college;10;Never-married;Farming-fishing;Own-child;White;Male;0;0;35;United-States
Row7622;48;Local-gov;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7623;19;;11th;7;Never-married;;Own-child;White;Male;0;0;25;United-States
Row7624;65;Local-gov;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;6418;0;45;United-States
Row7625;18;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;20;United-States
Row7626;53;Private;9th;5;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7627;27;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Own-child;White;Male;0;0;40;United-States
Row7628;46;Private;1st-4th;2;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;Mexico
Row7629;49;Private;Some-college;10;Married-civ-spouse;Other-service;Other-relative;White;Male;0;0;35;United-States
Row7630;27;State-gov;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States
Row7631;25;State-gov;Bachelors;13;Never-married;Tech-support;Own-child;Asian-Pac-Islander;Male;2463;0;40;United-States
Row7632;49;Federal-gov;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States
Row7633;78;;Some-college;10;Widowed;;Not-in-family;White;Male;0;0;5;United-States
Row7634;34;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row7635;72;Private;Masters;14;Married-civ-spouse;Other-service;Husband;White;Male;0;0;12;United-States
Row7636;55;Self-emp-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row7637;21;Private;HS-grad;9;Married-spouse-absent;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row7638;41;Private;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Husband;White;Male;7298;0;40;United-States
Row7639;30;Private;HS-grad;9;Separated;Other-service;Not-in-family;White;Male;0;0;40;United-States
Row7640;25;;HS-grad;9;Never-married;;Own-child;White;Male;0;0;40;United-States
Row7641;32;Private;HS-grad;9;Separated;Craft-repair;Not-in-family;White;Male;0;0;53;United-States
Row7642;55;Private;HS-grad;9;Married-spouse-absent;Craft-repair;Other-relative;White;Male;0;0;40;Poland
Row7643;47;Local-gov;Masters;14;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;60;United-States
Row7644;43;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States
Row7645;51;Private;Some-college;10;Widowed;Other-service;Not-in-family;White;Female;0;0;40;United-States
Row7646;53;Self-emp-inc;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row7647;18;;HS-grad;9;Never-married;;Own-child;White;Female;0;0;15;United-States
Row7648;19;Private;HS-grad;9;Never-married;Other-service;Own-child;White;Male;0;0;35;United-States
Row7649;43;Private;Bachelors;13;Divorced;Prof-specialty;Unmarried;White;Female;0;0;43;United-States
Row7650;48;State-gov;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row7651;23;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States
Row7652;53;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States
Row7653;22;Private;Some-college;10;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;30;United-States
Row7654;34;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row7655;36;Local-gov;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States
Row7656;27;Private;Assoc-acdm;12;Married-civ-spouse;Transport-moving;Own-child;White;Male;0;0;40;El-Salvador
Row7657;76;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;5556;0;13;United-States
Row7658;35;Private;Some-college;10;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row7659;49;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;72;United-States
Row7660;18;Self-emp-inc;11th;7;Never-married;Farming-fishing;Own-child;White;Male;0;0;50;United-States
Row7661;68;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Male;0;0;15;United-States
Row7662;22;State-gov;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;15;United-States
Row7663;37;Private;7th-8th;4;Divorced;Sales;Unmarried;White;Female;0;0;44;United-States
Row7664;23;Private;Bachelors;13;Never-married;Sales;Other-relative;White;Male;0;0;55;United-States
Row7665;41;Private;HS-grad;9;Divorced;Exec-managerial;Unmarried;White;Female;0;0;40;United-States
Row7666;18;Private;11th;7;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;20;United-States
Row7667;36;Private;HS-grad;9;Divorced;Craft-repair;Unmarried;White;Male;0;0;40;United-States
Row7668;44;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;Amer-Indian-Eskimo;Male;0;0;40;United-States
Row7669;26;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States
Row7670;36;Private;HS-grad;9;Divorced;Machine-op-inspct;Unmarried;White;Female;0;0;32;United-States
Row7671;49;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row7672;72;Private;HS-grad;9;Widowed;Other-service;Unmarried;White;Female;0;0;28;United-States
Row7673;22;Private;Assoc-acdm;12;Never-married;Other-service;Not-in-family;White;Female;0;0;12;United-States
Row7674;22;Private;HS-grad;9;Never-married;Sales;Not-in-family;Amer-Indian-Eskimo;Male;0;0;55;United-States
Row7675;23;Local-gov;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Female;594;0;40;United-States
Row7676;47;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;
Row7677;46;Private;5th-6th;3;Married-civ-spouse;Other-service;Husband;Black;Male;0;0;40;United-States
Row7678;25;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;Asian-Pac-Islander;Female;0;0;40;India
Row7679;42;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7680;45;Self-emp-not-inc;9th;5;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;40;United-States
Row7681;28;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;55;United-States
Row7682;63;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;35;United-States
Row7683;21;Private;7th-8th;4;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;36;United-States
Row7684;46;Private;HS-grad;9;Divorced;Protective-serv;Not-in-family;White;Male;0;0;40;Cuba
Row7685;21;Private;Assoc-voc;11;Never-married;Craft-repair;Not-in-family;Other;Male;0;0;40;United-States
Row7686;37;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;70;United-States
Row7687;17;Private;11th;7;Never-married;Sales;Own-child;White;Female;0;0;20;United-States
Row7688;47;Private;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;50;United-States
Row7689;51;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States
Row7690;64;Local-gov;Masters;14;Widowed;Prof-specialty;Unmarried;Black;Female;0;0;40;United-States
Row7691;30;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row7692;27;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;20;United-States
Row7693;21;Private;HS-grad;9;Never-married;Adm-clerical;Other-relative;White;Male;0;0;40;United-States
Row7694;50;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;45;United-States
Row7695;43;Local-gov;Some-college;10;Divorced;Adm-clerical;Unmarried;White;Female;0;0;20;United-States
Row7696;39;Private;Bachelors;13;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States
Row7697;20;Private;Some-college;10;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;30;United-States
Row7698;42;Private;HS-grad;9;Married-civ-spouse;Other-service;Wife;White;Female;0;0;24;United-States
Row7699;25;Private;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0;30;United-States
Row7700;48;Private;Some-college;10;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row7701;17;Private;10th;6;Never-married;Farming-fishing;Own-child;White;Male;594;0;5;United-States
Row7702;26;Self-emp-not-inc;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;60;United-States
Row7703;58;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;46;United-States
Row7704;34;Private;9th;5;Married-civ-spouse;Machine-op-inspct;Wife;Other;Female;0;0;40;Portugal
Row7705;29;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States
Row7706;19;Private;Some-college;10;Never-married;Tech-support;Own-child;White;Male;0;0;20;United-States
Row7707;27;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;
Row7708;41;Private;Bachelors;13;Divorced;Handlers-cleaners;Not-in-family;White;Male;4416;0;40;United-States
Row7709;17;Local-gov;11th;7;Never-married;Adm-clerical;Own-child;Amer-Indian-Eskimo;Female;0;0;30;United-States
Row7710;24;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;Guatemala
Row7711;39;Self-emp-not-inc;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;55;United-States
Row7712;72;Self-emp-not-inc;5th-6th;3;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States
Row7713;52;State-gov;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States
Row7714;30;Private;Assoc-acdm;12;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;53;United-States
Row7715;22;Private;Some-college;10;Never-married;Sales;Own-child;White;Male;0;0;35;United-States
Row7716;27;Private;Some-college;10;Never-married;Craft-repair;Unmarried;Other;Male;0;0;45;Ecuador
Row7717;43;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7718;45;Private;Assoc-acdm;12;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;40;United-States
Row7719;59;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;Black;Male;0;0;60;United-States
Row7720;23;Private;Some-college;10;Never-married;Craft-repair;Own-child;Asian-Pac-Islander;Male;0;0;40;
Row7721;55;Self-emp-not-inc;Assoc-voc;11;Married-civ-spouse;Other-service;Wife;White;Female;0;0;42;United-States
Row7722;51;Local-gov;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;35;United-States
Row7723;54;;Bachelors;13;Married-civ-spouse;;Husband;White;Male;0;0;43;United-States
Row7724;44;;Some-college;10;Never-married;;Other-relative;White;Male;0;0;45;United-States
Row7725;41;Private;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States
Row7726;24;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;42;United-States
Row7727;54;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States
Row7728;38;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7729;38;State-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;21;United-States
Row7730;41;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row7731;34;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;50;United-States
Row7732;59;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7733;33;Private;Assoc-voc;11;Never-married;Exec-managerial;Unmarried;Black;Female;0;0;40;United-States
Row7734;69;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;1409;0;35;United-States
Row7735;25;Private;HS-grad;9;Never-married;Other-service;Other-relative;Black;Female;0;0;40;United-States
Row7736;30;Private;Preschool;1;Never-married;Other-service;Unmarried;White;Male;0;0;28;El-Salvador
Row7737;41;Local-gov;HS-grad;9;Separated;Other-service;Not-in-family;Black;Female;4101;0;40;United-States
Row7738;49;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;Cuba
Row7739;22;Local-gov;HS-grad;9;Divorced;Machine-op-inspct;Own-child;White;Male;0;0;48;United-States
Row7740;39;Private;Some-college;10;Divorced;Exec-managerial;Unmarried;White;Female;0;0;15;United-States
Row7741;56;Private;Assoc-voc;11;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States
Row7742;37;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row7743;18;Local-gov;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;15;United-States
Row7744;29;Private;5th-6th;3;Married-civ-spouse;Handlers-cleaners;Not-in-family;White;Male;0;0;40;Mexico
Row7745;41;Private;HS-grad;9;Divorced;Machine-op-inspct;Unmarried;White;Male;0;0;40;United-States
Row7746;43;Local-gov;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row7747;34;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States
Row7748;29;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;50;United-States
Row7749;43;State-gov;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;
Row7750;49;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row7751;31;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;25;United-States
Row7752;35;Federal-gov;Bachelors;13;Divorced;Prof-specialty;Not-in-family;White;Female;0;0;50;United-States
Row7753;36;Private;HS-grad;9;Separated;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row7754;67;Private;Masters;14;Divorced;Adm-clerical;Unmarried;White;Male;0;0;41;United-States
Row7755;36;Private;Doctorate;16;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row7756;26;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row7757;51;Local-gov;Assoc-acdm;12;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row7758;45;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;30;United-States
Row7759;37;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;Asian-Pac-Islander;Male;0;0;40;United-States
Row7760;49;Federal-gov;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;9;United-States
Row7761;29;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States
Row7762;56;Private;HS-grad;9;Divorced;Other-service;Unmarried;White;Female;0;0;40;United-States
Row7763;42;Federal-gov;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row7764;47;Private;Masters;14;Married-civ-spouse;Adm-clerical;Husband;Black;Male;0;0;40;Haiti
Row7765;35;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row7766;33;Self-emp-not-inc;Bachelors;13;Never-married;Tech-support;Own-child;White;Male;0;0;40;United-States
Row7767;26;Self-emp-inc;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row7768;19;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;35;United-States
Row7769;61;Private;5th-6th;3;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;0;0;40;United-States
Row7770;31;Private;11th;7;Never-married;Exec-managerial;Own-child;White;Male;0;0;40;United-States
Row7771;66;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;24;United-States
Row7772;21;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row7773;19;Private;Preschool;1;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;50;Mexico
Row7774;35;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;55;United-States
Row7775;43;;HS-grad;9;Widowed;;Own-child;Black;Male;0;0;40;United-States
Row7776;29;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;35;United-States
Row7777;28;Private;Assoc-voc;11;Divorced;Craft-repair;Not-in-family;White;Male;0;0;60;United-States
Row7778;24;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;45;United-States
Row7779;24;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;12;United-States
Row7780;46;Local-gov;Assoc-acdm;12;Divorced;Protective-serv;Not-in-family;White;Male;0;0;40;United-States
Row7781;24;Private;HS-grad;9;Never-married;Handlers-cleaners;Unmarried;White;Male;0;0;45;United-States
Row7782;24;Private;Masters;14;Never-married;Prof-specialty;Own-child;White;Male;0;0;60;United-States
Row7783;36;State-gov;Bachelors;13;Divorced;Prof-specialty;Not-in-family;Other;Female;0;0;40;United-States
Row7784;22;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;55;United-States
Row7785;46;;Some-college;10;Divorced;;Not-in-family;White;Male;0;0;40;United-States
Row7786;68;Local-gov;HS-grad;9;Widowed;Adm-clerical;Not-in-family;White;Female;0;0;33;United-States
Row7787;33;Private;HS-grad;9;Never-married;Sales;Not-in-family;White;Female;0;0;45;United-States
Row7788;28;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;42;United-States
Row7789;46;State-gov;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;38;United-States
Row7790;30;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1848;50;United-States
Row7791;50;Private;Bachelors;13;Married-spouse-absent;Sales;Not-in-family;White;Female;0;0;20;Germany
Row7792;69;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;20;United-States
Row7793;63;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;40;United-States
Row7794;33;Private;Assoc-voc;11;Divorced;Tech-support;Unmarried;White;Female;0;0;40;United-States
Row7795;22;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row7796;39;Federal-gov;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States
Row7797;39;Private;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;White;Female;0;0;25;United-States
Row7798;29;Self-emp-not-inc;Some-college;10;Separated;Adm-clerical;Unmarried;White;Female;0;0;50;United-States
Row7799;65;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;20;Cuba
Row7800;23;Private;5th-6th;3;Never-married;Farming-fishing;Other-relative;White;Male;0;0;35;Mexico
Row7801;25;Private;9th;5;Never-married;Adm-clerical;Unmarried;White;Female;0;0;40;Mexico
Row7802;61;Private;11th;7;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;27;United-States
Row7803;50;Private;Assoc-voc;11;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row7804;61;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;2246;50;United-States
Row7805;54;Self-emp-inc;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Male;99999;0;70;United-States
Row7806;41;Local-gov;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States
Row7807;38;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row7808;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;60;United-States
Row7809;24;Self-emp-inc;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States
Row7810;23;Private;HS-grad;9;Never-married;Craft-repair;Unmarried;White;Male;0;0;40;United-States
Row7811;67;;7th-8th;4;Divorced;;Not-in-family;White;Male;0;0;40;United-States
Row7812;49;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;5178;0;40;Canada
Row7813;40;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7814;36;Private;HS-grad;9;Divorced;Tech-support;Not-in-family;White;Female;0;0;40;United-States
Row7815;49;Local-gov;HS-grad;9;Separated;Other-service;Not-in-family;White;Male;0;0;40;United-States
Row7816;43;Private;12th;8;Married-spouse-absent;Sales;Unmarried;White;Female;0;0;25;
Row7817;34;Private;Some-college;10;Separated;Tech-support;Unmarried;Black;Female;0;0;40;United-States
Row7818;38;Private;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;White;Male;2174;0;40;United-States
Row7819;35;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;45;United-States
Row7820;28;Private;Some-college;10;Never-married;Sales;Own-child;White;Male;0;0;40;United-States
Row7821;36;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;4386;0;40;United-States
Row7822;33;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7823;46;Local-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;40;United-States
Row7824;51;Private;HS-grad;9;Divorced;Sales;Unmarried;White;Female;0;0;45;United-States
Row7825;26;Local-gov;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States
Row7826;27;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States
Row7827;26;Private;Masters;14;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;48;United-States
Row7828;59;;Masters;14;Married-civ-spouse;;Husband;Black;Male;7298;0;50;United-States
Row7829;38;Private;HS-grad;9;Divorced;Exec-managerial;Unmarried;White;Female;0;0;40;United-States
Row7830;64;Private;7th-8th;4;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States
Row7831;35;Private;Some-college;10;Separated;Prof-specialty;Unmarried;White;Female;0;0;45;United-States
Row7832;27;Federal-gov;Some-college;10;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States
Row7833;24;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;65;United-States
Row7834;38;Private;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;3781;0;78;United-States
Row7835;32;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;El-Salvador
Row7836;37;Local-gov;Assoc-acdm;12;Divorced;Other-service;Unmarried;White;Male;0;0;60;United-States
Row7837;37;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7838;28;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States
Row7839;35;State-gov;Doctorate;16;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;55;United-States
Row7840;37;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States
Row7841;47;Self-emp-not-inc;Bachelors;13;Divorced;Other-service;Not-in-family;White;Female;0;0;40;United-States
Row7842;20;Private;Some-college;10;Never-married;Sales;Not-in-family;White;Female;0;0;50;United-States
Row7843;31;Self-emp-not-inc;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Male;0;1590;60;United-States
Row7844;18;Private;11th;7;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;30;United-States
Row7845;23;Private;10th;6;Never-married;Sales;Own-child;White;Female;0;0;20;United-States
Row7846;53;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;Peru
Row7847;36;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row7848;75;Private;HS-grad;9;Widowed;Adm-clerical;Not-in-family;White;Female;0;0;25;United-States
Row7849;54;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;56;United-States
Row7850;25;Private;Assoc-voc;11;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States
Row7851;47;Self-emp-not-inc;HS-grad;9;Divorced;Other-service;Not-in-family;White;Female;0;0;48;Italy
Row7852;52;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row7853;38;Local-gov;Prof-school;15;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;50;United-States
Row7854;45;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;99999;0;60;United-States
Row7855;28;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;5013;0;20;United-States
Row7856;19;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;Black;Male;0;0;20;United-States
Row7857;41;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;46;United-States
Row7858;18;Private;11th;7;Never-married;Other-service;Own-child;White;Female;0;0;16;United-States
Row7859;42;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7860;30;Private;HS-grad;9;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States
Row7861;48;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7862;51;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7863;45;Private;HS-grad;9;Divorced;Exec-managerial;Unmarried;White;Female;0;0;30;United-States
Row7864;24;Private;Masters;14;Never-married;Prof-specialty;Own-child;White;Female;0;0;40;United-States
Row7865;65;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;2246;40;United-States
